epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
228,2581.25,1.02067,0.49503,0.88981,0,0,0,0,0,0,0,0.0055054,0.0055054,0.0055054
229,2592.54,1.05174,0.51015,0.898,0,0,0,0,0,0,0,0.0054856,0.0054856,0.0054856
230,2603.82,1.02732,0.49448,0.89257,0,0,0,0,0,0,0,0.0054658,0.0054658,0.0054658
231,2615.12,1.03615,0.50747,0.88821,0,0,0,0,0,0,0,0.005446,0.005446,0.005446
232,2626.43,1.04806,0.51556,0.89941,0,0,0,0,0,0,0,0.0054262,0.0054262,0.0054262
233,2637.75,1.01641,0.49374,0.88134,0,0,0,0,0,0,0,0.0054064,0.0054064,0.0054064
234,2649.05,1.03105,0.50235,0.88906,0,0,0,0,0,0,0,0.0053866,0.0053866,0.0053866
235,2660.35,0.9897,0.48711,0.88705,0,0,0,0,0,0,0,0.0053668,0.0053668,0.0053668
236,2671.61,1.02046,0.49596,0.89003,0,0,0,0,0,0,0,0.005347,0.005347,0.005347
237,2682.9,1.01654,0.49901,0.88994,0,0,0,0,0,0,0,0.0053272,0.0053272,0.0053272
238,2694.2,1.02169,0.50095,0.88883,0,0,0,0,0,0,0,0.0053074,0.0053074,0.0053074
239,2705.48,1.01072,0.49807,0.89957,0,0,0,0,0,0,0,0.0052876,0.0052876,0.0052876
240,2716.78,1.02254,0.49766,0.88289,0,0,0,0,0,0,0,0.0052678,0.0052678,0.0052678
241,2728.07,1.03154,0.50001,0.88946,0,0,0,0,0,0,0,0.005248,0.005248,0.005248
242,2739.4,1.01533,0.49036,0.87714,0,0,0,0,0,0,0,0.0052282,0.0052282,0.0052282
243,2750.71,1.01947,0.49499,0.89141,0,0,0,0,0,0,0,0.0052084,0.0052084,0.0052084
244,2762.01,1.01701,0.49713,0.88014,0,0,0,0,0,0,0,0.0051886,0.0051886,0.0051886
245,2773.31,1.02635,0.49052,0.89137,0,0,0,0,0,0,0,0.0051688,0.0051688,0.0051688
246,2784.62,1.01046,0.48801,0.88547,0,0,0,0,0,0,0,0.005149,0.005149,0.005149
247,2795.94,0.99242,0.48552,0.88152,0,0,0,0,0,0,0,0.0051292,0.0051292,0.0051292
248,2807.24,0.99806,0.49046,0.89013,0,0,0,0,0,0,0,0.0051094,0.0051094,0.0051094
249,2818.51,1.00953,0.4984,0.88643,0,0,0,0,0,0,0,0.0050896,0.0050896,0.0050896
